george1,//,,,,,,,,
Datum,Typ,Uppgift,#M,,,#O,,,SL
2020-11-16 00:05:56-08:00,create,1 - uppgift 2,1,,,1,,,0m 10.0s
2020-11-16 00:05:50-08:00,create,2 - uppgift 5,0,,,0,,,0m 3.0s
2020-11-16 00:05:10-08:00,create,2 - uppgift 6,3,,,6,,,0m 39.0s
2020-11-16 00:05:08-08:00,create,2 - uppgift 2,0,,,0,,,0m 0.7s
2020-11-16 00:04:53-08:00,create,1 - uppgift 5,1,,,1,,,0m 11.6s
2020-11-16 00:04:08-08:00,create,3a - uppgift 10,1,,,3,,,0m 31.6s
2020-11-16 00:03:10-08:00,create,3a - uppgift 11,4,,,12,,,0m 57.6s
2020-11-16 00:01:44-08:00,create,3a - uppgift 12,4,,,12,,,1m 24.5s
2020-11-16 00:01:24-08:00,create,3a - uppgift 9,1,,,3,,,0m 16.7s
2020-11-16 00:01:07-08:00,create,3a - uppgift 8,1,,,3,,,0m 14.3s
2020-11-16 00:00:49-08:00,create,3a - uppgift 7,1,,,3,,,0m 17.0s
2020-11-16 00:00:30-08:00,create,3a - uppgift 6,1,,,3,,,0m 17.0s
2020-11-16 00:00:13-08:00,create,3a - uppgift 5,1,,,3,,,0m 14.7s
2020-11-15 23:59:48-08:00,create,3a - uppgift 4,1,,,3,,,0m 18.5s
2020-11-15 23:59:30-08:00,create,3a - uppgift 3,1,,,3,,,0m 17.6s
2020-11-15 23:59:12-08:00,create,3a - uppgift 2,1,,,3,,,0m 16.2s
2020-11-15 23:58:34-08:00,create,3a - uppgift 1,2,,,6,,,0m 36.0s
2020-11-15 23:58:21-08:00,create,3a - uppgift 1,0,,,0,,,0m 5.5s
2020-11-15 23:57:44-08:00,create,1 - uppgift 3,1,,,1,,,0m 26.5s
2020-11-15 23:56:18-08:00,create,1 - uppgift 2,1,,,1,,,1m 12.7s
2020-11-12 04:09:22-08:00,create,2 - uppgift 2,3,,,6,,,0m 43.8s
2020-11-12 04:07:45-08:00,create,2 - uppgift 6,2,,,4,,,1m 33.6s
2020-11-12 04:06:37-08:00,create,2 - uppgift 1,1,,,2,,,0m 37.4s
